exon_id,n_mean,slope_mean,pearson_mean,spearman_mean,n_prod,slope_prod,pearson_prod,spearman_prod
DCAF17_e8,302,0.9631916943714408,0.7193841019320287,0.8004851270545115,302,1.774306599499441,0.7324929949077905,0.8005173672000279
DDHD1_e12,240,0.6146399017184984,0.8546546578341621,0.8781186284908428,240,0.976887876721237,0.8374693614694186,0.8752964736974533
DDIAS_e5,320,0.8661181811896284,0.7910724337079602,0.7868854860424964,320,1.624074879063625,0.7938402648320199,0.7868854860424964
DDR1_e12,157,0.08562775219451603,0.30645679637867856,0.2871077654838469,157,0.10939335279709252,0.3076074839506514,0.29005376454642423
DGAT1_e10,105,0.17555092729721453,0.5778937155807081,0.5911636718962211,105,0.24328100189778623,0.573893468960627,0.5965405170125602
DGUOK_e2,310,0.2607668620422749,0.6047333201890986,0.6194094390661152,310,0.4383464902210208,0.6029299378026433,0.6194042025255351
DGUOK_e5,227,0.08981325851245822,0.46628912798149863,0.4296928339945877,227,0.1289571278482865,0.46450793474708973,0.4273834848237384
DMD_e71,105,0.48112034190171676,0.8173664535767448,0.8451629958800868,105,0.6409383406473674,0.801440382907374,0.8468631912989123
DMD_e78,84,0.8418605002122005,0.9068409061228457,0.9146299483648881,84,1.6246687917536158,0.9082433074189887,0.9150956768249469
DMXL2_e36,321,0.022034448095710053,0.13689227935905413,0.24745929388252258,321,0.03223968112776889,0.13133845365672056,0.2722284312511638
DNAH14_e12,376,0.06195717815448332,0.3204347978100762,0.2687138392950952,376,0.08064151191922717,0.2957991817444159,0.26355278580857716
DNAH17_e15,313,0.06042161757462189,0.2349555273981228,0.16446852534456025,313,0.10144923705320899,0.26317580336763446,0.20248579434501562
DNAH6_e7,333,0.9213524872697332,0.7436876988524058,0.7483690217640732,333,1.7268627578694666,0.7472773212524906,0.74839378081753
DNAH8_e34,397,0.15696339559129968,0.7190507788287164,0.7309601003207618,397,0.19172027020384527,0.7271806045804622,0.7367449396086797
DNAH8_e39,295,0.0028866617360325027,0.023837741154473457,-0.008208251186341836,295,0.00752242326676569,0.04860753502125863,0.0140334607036544
DNAH8_e4,243,0.192011831888999,0.7365319602006757,0.7208340784337266,243,0.24992741179563968,0.728220398032522,0.7200069418294176
DNAH8_e55,393,0.5763489114564362,0.8171323660918688,0.8228552025733269,393,1.1201271419368768,0.8194452389294091,0.8228892476375298
DNAJA3_e11,272,0.2676939225363166,0.5757448148453794,0.6429375185609832,272,0.47910499868153583,0.5897489353846077,0.6425779363204099
DNAJC5G_e3,202,0.17412630157443973,0.5711627126956376,0.5052495258269122,202,0.2983487918701258,0.5682647157994255,0.5038199891581477
DOCK7_e7,246,0.049949994499007125,0.2918174870466528,0.286806555108196,246,0.06837673118028191,0.336130166415613,0.3308729731521896
DPY19L2_e8,264,0.7668231750558342,0.8334628241145638,0.8137312576224979,264,1.4055160102654982,0.8383810630770892,0.8162845906514747
DPYD_e17,298,0.11720249720666938,0.26024446813577246,0.24264114593922678,298,0.12720392682584872,0.2633647068259553,0.244804331299165
DTX2_e6,357,0.3349453029083947,0.6461844004523433,0.6564943388665098,357,0.6518888516375942,0.653485529256172,0.656690299531692
DUS4L_e5,295,0.7155728985659386,0.8072294760448893,0.7888361285511455,295,1.3203296535919464,0.8042134260844026,0.788778818494664
DYNC2H1_e67,318,0.3085546707001761,0.6958117761277094,0.6762559832956778,318,0.44961480698326717,0.6902276417309405,0.6750416922770622
DYSF_e10,136,0.3763121728596831,0.6089441501040187,0.6538292726054684,136,0.6076991644349494,0.6019764341170557,0.6524648273764788
DYSF_e17,114,0.4157312985296437,0.7050329870492117,0.7398270589902999,114,0.8196976069750592,0.7066869056651757,0.7396245519531804
DZIP1L_e2,395,0.522948009727095,0.7205882182972039,0.7151087203933164,395,0.9265928487323086,0.7214606599067312,0.715477964094541
EAF2_e3,397,0.399465207555799,0.6129775706094934,0.6634387331111288,397,0.47092151186718717,0.5806359633365318,0.6575983040918151
EHBP1_e17,312,0.22451700021426374,0.6624672599913733,0.7004390879529954,312,0.28552541636130785,0.6459516429731377,0.6976910229824328
EIF4A2_e4,404,0.23671469986374946,0.6860118823618111,0.6860359013513162,404,0.3335697761868731,0.6809593763049804,0.6862829151165397
ELN_e19,150,0.01475415725385711,0.049688712585553255,0.09870799017245775,150,0.01810403809471065,0.056093046122296486,0.10121129264841772
ELN_e8,141,0.3216002905774273,0.6072880933796944,0.5952309602294619,141,0.6295847811408534,0.6122745964076864,0.5962369964467656
ELOVL7_e5,327,0.8802078723099701,0.7820739265134747,0.7908002900005578,327,1.646272652277942,0.7858158592106065,0.7916514158976935
ENG_e10,105,0.4844514883646151,0.6462601510245416,0.6132159092758583,105,0.7830440075833567,0.6359787152437887,0.6103235036548077
ENG_e13,153,0.21382980158152903,0.6541095909534232,0.6234452025266689,153,0.3333866721350643,0.6475422915998373,0.6277429125754367
EPGN_e4,69,0.5387342854953271,0.8306955534316658,0.8173913043478261,69,1.065781557890284,0.8312267677704689,0.8170990135184509
EPS15L1_e22,384,0.3991012280544729,0.7140418930773134,0.6651277772216628,384,0.5816251329015713,0.711461550619795,0.6653324656951897
ERBIN_e22,323,0.293699617161631,0.8320096111906871,0.7978655062391632,323,0.5785272680242866,0.8322697716434646,0.7980091227032655
ERICH2_e2,81,0.6208800845358641,0.7781341195785079,0.842258594517684,81,0.9567259702257622,0.7543169020435384,0.8420779250242896
ESR2_e6,398,0.005167333033748034,0.09013080893309565,0.09297053967086108,398,0.00777743009132746,0.09536459405144422,0.09364835091728167
EXD2_e2,240,0.3999311851723431,0.8213672428887813,0.8101875944841794,240,0.7385306350983469,0.8244382801080127,0.8132015370065944
EYA3_e7,401,0.2918895077706742,0.648272511813952,0.6760515124814978,401,0.5214254432118819,0.646767976267961,0.6758495917876648
EYA4_e14,258,0.021041237165654744,0.12011479975242095,-0.014106289819852019,258,0.046808675928291306,0.19727784356000533,0.06583494273976015
EYA4_e19,288,0.42657517760539,0.7969780062681757,0.823278441508658,288,0.6879197003221961,0.7823795095858761,0.823278441508658
EYS_e17,279,0.06719913182223256,0.33662067479605084,0.3737009384710457,279,0.09537464222730642,0.3341832248636938,0.3772784010414686
FAM20A_e3,141,0.23518792959504306,0.5868570738608776,0.5914255380230489,141,0.34468771950090865,0.5737538954751964,0.5910151923068926
FAM221A_e5,311,0.49741946044078145,0.8141371895630028,0.8568532851855635,311,0.7317051185487805,0.7942966199807351,0.8557959567446235
FAM227B_e9,291,0.6450478134532879,0.789750311305263,0.7861788265529427,291,1.061009472559566,0.7791592907974946,0.7861671391159148
FAS_e8,45,0.7541809033295109,0.7900132340274454,0.6676109229880849,45,1.2592916398123453,0.7834170467906497,0.6676109229880849
FBLN2_e9,405,0.10110076107260753,0.403261863462859,0.4457075456919668,405,0.15652970957543164,0.4153797756839244,0.4498049265608404
FBN1_e18,147,0.35948849916074266,0.6408956540823318,0.593871986322995,147,0.45452346771276353,0.6398840295115918,0.5934261889548548
FBN1_e23,141,0.2977490465382319,0.7941355965915854,0.7383843142304244,141,0.38897623809606574,0.795097501966254,0.7460988506964339
FBXL13_e3,261,0.7528100211928334,0.890048598240626,0.8745124388420259,261,1.2700388017010507,0.8890441740269335,0.8751504066106937
FCRL6_e9,66,0.2894012010960867,0.760936756233706,0.7396591134847466,66,0.45296885789614116,0.756920622647185,0.7397426129472233
FETUB_e3,252,0.3565692041230706,0.8202402880630217,0.836206531313697,252,0.5571707450645266,0.8127355960547049,0.8360738039271254
FGD1_e13,80,0.6293807927481285,0.8212650625337785,0.8055485557367331,80,1.120677350838468,0.8195375906058116,0.8063455599385996
FGF5_e2,300,0.13343390827881757,0.6336848636211871,0.6319044854068427,300,0.18293104694117138,0.6371624746471056,0.6477765425868419
FGFR1OP2_e5,323,0.20593222671059558,0.5109440658992856,0.5617344241190362,323,0.40402511375579025,0.5273398810607708,0.5628379660841505
FHAD1_e19,120,0.4750405918235317,0.7896996175974093,0.7651308513291123,120,0.8110611505279295,0.7862968455212087,0.7640821655719648
FHIP1A_e2,41,0.19468094226248542,0.6925525942736417,0.6202090592334496,41,0.30954993822631854,0.6925274519219716,0.6202090592334496
FH_e2,389,0.09704049594667741,0.42450753863519014,0.49414601882791526,389,0.12402613081579976,0.4097967211815221,0.5032446861695807
FIG4_e6,434,0.11703167249709524,0.5246458172552378,0.6182136462995051,434,0.17940459414369544,0.5291850058736327,0.6330000026446703
FOXJ3_e6,290,0.0941413566541581,0.3176452904477318,0.22262709034997424,290,0.13916711974093035,0.29542054234173504,0.2633553264140971
FOXM1_e9,323,0.5286124813062755,0.7858634714065738,0.7930128287706538,323,0.9983459930666314,0.788355359763011,0.7937746079685681
FOXP1_e18,346,0.10440133824586803,0.5953742711304149,0.5602709993550001,346,0.13186226271598211,0.5735726292873194,0.5487024563957492
FSTL5_e11,69,0.8020799430108045,0.8903447232576718,0.8955060284983559,69,1.5745098625790144,0.8923272258847323,0.8955060284983559
G6PC2_e4,329,0.4640339066760189,0.856025978138559,0.8368966912495263,329,0.915028116308657,0.8567568209008662,0.8369694778850238
GAA_e10,247,0.11123371046026717,0.5171936541965833,0.5501345523406834,247,0.1664096077720303,0.5089952500523648,0.5516308832839009
GAD1_e12,322,0.23130685757062502,0.6362140631529685,0.6446932100142939,322,0.45932698053750776,0.6370358744551129,0.644742208771903
GALNT6_e2,252,0.43710972461070297,0.6345443254465142,0.670437767094618,252,0.8099148076998377,0.6420422666093966,0.6707985807192168
GALNTL5_e7,320,0.05232656667656257,0.2923580673829491,0.27462292201088384,320,0.09036362239022872,0.31164575293441116,0.3229859476023633
GALT_e4,135,0.43772665285804224,0.8405830428579817,0.8103550873085553,135,0.8714607365858995,0.8406055842595119,0.8105584949748673
GAMT_e5,249,0.04223762474561834,0.2165326912591628,0.26736608668217654,249,0.06138811801739529,0.20483796194051937,0.26262073511705025
GBP5_e2,311,0.19519752202238091,0.6733992227824752,0.6600285542324948,311,0.28522201905652145,0.6510360719619117,0.6543244956557301
GCNT1_e2,218,0.06918545104111422,0.5042097439601548,0.47599987954573425,218,0.09667868971161697,0.507154935597647,0.4805515859505452
GDPD2_e2,225,0.2929559459568176,0.5786612363285404,0.6162147896932955,225,0.46605390383433914,0.5668932878361668,0.6164623670566128
GFPT1_e9,120,0.568848323526732,0.8688430323555103,0.8636224737829015,120,1.127236542026754,0.8693246688115632,0.8641780679213833
GIT2_e16,256,0.6257108895962556,0.6593374688230382,0.6406769713959553,256,1.079314356397147,0.6522126547439381,0.6396784589720395
GLB1L3_e13,308,0.9630425637032063,0.8316866740304993,0.8504455778178618,308,1.8071081522355334,0.8338343087874822,0.8503827393939315
GLE1_e10,69,0.6473466513679992,0.7401335982851917,0.6749360613810743,69,1.2509641631784072,0.7412709208030609,0.6749360613810743
GNAO1_e2,117,0.25310993300066714,0.6326557469466135,0.6929872543410708,117,0.37125833813118564,0.6455600702943504,0.700944873649386
GNAS_e4,152,0.12582575016266265,0.46471455448343435,0.4792630428925569,152,0.16818086523930031,0.47319430419882136,0.5004771290053558
GNAT2_e7,374,0.026963550217841564,0.26763433954232596,0.2310090388281934,374,0.04201276967528311,0.2745298453855987,0.24018346037750546
GNPTG_e4,153,0.33930646800178427,0.6672393467735434,0.5732300112164195,153,0.6143736192381696,0.667360723968151,0.5736241901958619
GOLIM4_e7,239,0.45820250604505697,0.6539616474700327,0.7113208044724165,239,0.887438527914393,0.6597383686558305,0.7110910989177545
GPAA1_e4,123,0.5402471207357278,0.748860874701374,0.7840412222207892,123,1.0469615465575302,0.7507564154511774,0.783841302188802
GPC5_e4,383,-0.018173467249069555,-0.0469096324850819,0.0031950476921137594,383,-0.020052863514809373,-0.037595558129006695,0.0038238687908591484
GPHN_e17,321,0.019577288997467593,0.12517897684344478,0.05715640562297411,321,0.031850816285339235,0.1515937008919171,0.08491649687321934
GPR179_e6,314,0.012746258541461676,0.16382005277696823,0.17534045656166505,314,0.016742686917100104,0.1635784776276174,0.17427760170063497
GRIA1_e14,332,0.616362070459589,0.764182428927807,0.7463393411170852,332,1.1362827893186207,0.7657997872960542,0.7462822826249985
GRIA2_e14,282,0.6953980228914355,0.7261793658377241,0.7349578156243123,282,1.2278031478341735,0.7401998565250449,0.735581213568517
GRIA4_e15,331,0.4271804862864747,0.7698527185440166,0.7990585450263554,331,0.5718970371251306,0.755654561676991,0.797956965605009
GRIN1_e19,301,0.5273972024525885,0.7490539737802521,0.8197077775423792,301,1.0266456318373982,0.7548722819689248,0.8197742227397226
GRK4_e3,320,0.5151255475589052,0.8018452814941771,0.838323798457013,320,0.7713199504778938,0.7832037723517458,0.8386354714088161
GZF1_e3,273,0.4552756741494135,0.7220388223468707,0.7031203876357396,273,0.779239177544889,0.7182405184852072,0.7041879127262658
HEXA_e4,129,0.9456616166697467,0.8719548769835199,0.8639982110912344,129,1.7103203964065632,0.8729638745229574,0.8639199463327372
HFM1_e3,316,0.7508490501757062,0.8428206988616047,0.82758851491408,316,1.3281264679043783,0.8477060669907813,0.8301958403347993
HHLA2_e2,249,0.030715703223814696,0.2557035540865163,0.2174501856023753,249,0.04443150478491478,0.25737085182117575,0.2188936505713066
HMBS_e10,105,0.5276746130565748,0.8051360600116313,0.8064171677379224,105,1.0349708457427809,0.8061409359370685,0.8065830396019075
HMBS_e2,148,0.6568680231859121,0.7332013803411074,0.7442681755347553,148,1.1140138665835102,0.7262969796933023,0.7440053454470029
HMBS_e4,138,0.3838059901599298,0.6078874789657724,0.5686421348481353,138,0.7458758583556666,0.6103427942980265,0.5686421348481353
HPS1_e11,138,0.1438660763284083,0.5641552751167652,0.5946137855221534,138,0.2272766644789233,0.5509120927911433,0.5946137855221534
HS6ST2_e4,249,0.6458696910641099,0.8330118895194296,0.8602254178002332,249,1.0505621419580353,0.82205357518061,0.8606816945200155
HYDIN_e16,394,0.01027874940072828,0.030875320283584386,-0.005938654892805463,394,0.015436539253911403,0.034839102819367085,-0.006116804048663948
HYDIN_e58,271,0.08366078212642444,0.32388086585603504,0.3913105215179535,271,0.1138561512315586,0.3372695759679376,0.4004887516632568
IFT43_e4,271,0.8465973327732704,0.7922041728966904,0.7905131023523024,271,1.4726151764376467,0.7820025762463509,0.7904461751720893
IL21R_e2,380,0.14973797184052604,0.5369534934505887,0.5564807942205873,380,0.2941393446182113,0.5374673333279449,0.557319461384791
INTS3_e27,283,0.3053174130439808,0.6275230897206575,0.6000724557018821,283,0.6068697367636141,0.6277186491021508,0.6000724557018821
INTS6L_e11,317,0.7795411893416001,0.8638082615998682,0.8538918444976384,317,1.4396334199744463,0.8682507841836271,0.8585826451301356
IQCH_e5,285,0.6878084263739577,0.822454824828522,0.8355032920026275,285,1.1988646544161028,0.8198282955553629,0.8350508503133122
ITCH_e7,299,0.09273696099392746,0.4195676438895798,0.4628563828928181,299,0.18400196011171172,0.41945642513105025,0.4628563828928181
ITGA2B_e11,147,0.6066415370037008,0.7320735313175741,0.6535894747789786,147,1.139049355479544,0.7296645075337966,0.6535894747789786
ITGA2B_e6,126,0.317640124085417,0.587876478398425,0.5514248990255907,126,0.6272165909844121,0.5883542545152276,0.5526367493620754
ITPR1_e25,404,0.3764732959794638,0.6702203329295411,0.6767211947651971,404,0.6185108616661736,0.6734959240019377,0.6787867758375379
JAK3_e9,275,0.07544659246616822,0.38903426903559174,0.38489519337824607,275,0.0879307759524407,0.38483871455304447,0.3760601473624904
JMJD1C_e4,290,0.3323127472730219,0.4885716194224999,0.44197768378387636,290,0.41221804628035486,0.4956680617448906,0.440599932775087
KALRN_e37,276,0.02983399110669903,0.2327821787870653,0.23810077976351926,276,0.03670826207762181,0.23818349564617886,0.2545232357708484
KCNJ1_e2,384,0.1571060332990772,0.6807717642748734,0.6651860544937435,384,0.24330657820374038,0.6715494283565313,0.6650326170642856
KCNMA1_e21,305,0.8910174870791899,0.8137143351827325,0.8073188531608847,305,1.5448936738579953,0.8101396425389504,0.8077020436190193
KCNQ1_e14,129,0.25942965245426747,0.7099264304778757,0.6739369240213158,129,0.4017989762645963,0.7005499136923582,0.6741549478865443
KCNQ1_e7,318,0.11302066919151983,0.655561144854244,0.6779491003209985,318,0.15156404548352817,0.6632279208022565,0.6847833276690741
KCNQ2_e6,263,0.0239108700848625,0.23763118911645756,0.2390037303773135,263,0.03699442996350487,0.2356886565628245,0.23948999088331516
KCNQ2_e9,71,0.3343948300109152,0.8350115478344332,0.8385982562038898,71,0.6660777296058625,0.8349244413224588,0.8385982562038898
KCNQ4_e6,319,0.28363541874550185,0.6248825893861504,0.6300529496808392,319,0.4632687603353561,0.6132701934876127,0.6292563108681886
KCNQ5_e9,69,0.2857999705510239,0.6116073025236634,0.5759590792838876,69,0.562585630369707,0.6108810819357023,0.5759590792838876
KDM6A_e16,294,0.08064052550135654,0.25108036985539667,0.20652470849587293,294,0.1388457767704693,0.24772708720394732,0.2184992164096316
KIF5A_e27,72,0.5432623050900814,0.8385797728692067,0.7752267026818446,72,1.0791681817196954,0.8386130773157636,0.7752267026818446
KLC1_e14,379,0.3057369680189503,0.723197423311441,0.714694372119626,379,0.567858479262043,0.7255206661126987,0.714561824033369
KTN1_e40,240,0.9834509882966891,0.8651376289535355,0.8464593236122621,240,1.5782015429096004,0.8655202574835759,0.8461641795352937
L1CAM_e24,259,0.10241266874707382,0.5620100276830733,0.5426665237022672,259,0.15229820426278196,0.5641434001009629,0.5426354420772571
LAMA2_e53,9,0.29073367949031764,0.4479003397936907,0.3666666666666667,9,0.5793867821914783,0.4480372871137527,0.3666666666666667
LCA5L_e7,401,0.22761759836689405,0.723340841237853,0.7033945075364999,401,0.3022019275099014,0.7090592011240531,0.7047902517907576
LCA5_e2,302,0.9207781685238696,0.8611457391196641,0.8668971183303665,302,1.708430734185862,0.8654185803973673,0.8668645369291468
LCA5_e4,401,0.06652576240989402,0.3560258105438598,0.34276751772148445,401,0.0891942382398294,0.3777066387019763,0.36490541740108495
LDLR_e2,288,0.061917443054849364,0.2954607011129974,0.36108403276270884,288,0.09354361898441316,0.3030415059770101,0.373054157686079
LDLR_e3,272,0.059860793424885886,0.36446265597813665,0.38660275962238444,272,0.07539286178891078,0.3605015471709011,0.3779603322474773
LDLR_e7,223,0.00130368136547359,0.014473723731267648,-0.05207877368399032,223,0.003579472294910866,0.0266770850774485,-0.05207877368399032
LEMD1_e3,299,0.1837965133612939,0.6595274227898897,0.6631591931123201,299,0.23824579488496647,0.6522727896601904,0.665223287910307
LIMCH1_e12,291,0.3443037337996197,0.4891982980651141,0.5120579520930388,291,0.6739088084613348,0.4885434631055459,0.511889945369848
LMO7_e29,314,0.2690077711391052,0.5802700627784778,0.5809840405564688,314,0.4315867988020455,0.5733756308950193,0.578469600794053
LOXHD1_e34,363,0.07868826619593704,0.481359684514986,0.48377627635123555,363,0.11017673631509776,0.4705823796844448,0.48531559104231575
LRP1B_e32,434,0.12312589518598016,0.6801678381304318,0.6553466199555188,434,0.17284530250715058,0.6942939873588622,0.669920833597262
LRRC7_e22,408,0.3310925362494026,0.707606026652589,0.716285540602873,408,0.6224092238851304,0.7093149439017649,0.7174257937521429
LRRFIP1_e21,270,0.06759588187033597,0.344856564941101,0.4060423905820114,270,0.10576909429362229,0.3102817169723961,0.39639814032442394
LRRFIP2_e15,258,0.7257900545557873,0.8133649610669285,0.8048908437922163,258,1.2204746993898457,0.8069520355415266,0.8055274158343011
LSMEM1_e3,372,0.18342357371492263,0.6007348463042474,0.6069753242825252,372,0.2242030323910776,0.6029516853586545,0.6093777509060408
MALT1_e7,87,0.5271807530128787,0.8427192477180752,0.8269300867536632,87,1.03886927436914,0.8437643245342548,0.8269300867536632
MAP3K3_e3,267,0.30247052571572414,0.7068306755157663,0.673649628220397,267,0.417017295851942,0.707887097125794,0.6749715821257867
MAP7D1_e6,234,0.08565048381374209,0.3208971974743213,0.29987297568419274,234,0.09878432028765477,0.3213850444230706,0.3010127996297218
MARCHF7_e3,246,0.35203572459924654,0.7226972543496131,0.7234994596178598,246,0.5751708268387049,0.7230681554088122,0.7220549474843003
MCTP1_e18,309,0.07108352951235006,0.2751584126854751,0.20826823872740258,309,0.10895043031002503,0.29104782370579835,0.21567267479429214
MDH1B_e2,326,0.21557757683525433,0.7224142225098062,0.7770781746612548,326,0.29960403984610484,0.7008203336287063,0.775653981675044
MECP2_e3,152,0.17366368628830642,0.6770825836032119,0.6789173599418049,152,0.24869042663735486,0.685365339524366,0.6823898269731473
MEF2A_e5,400,0.10689702484454795,0.5094844316665956,0.5606614789862989,400,0.1424026874801234,0.5000998313377608,0.5651708988212842
MEF2C_e6,350,0.20808972695851857,0.6513131217586896,0.624444248535626,350,0.30011244029146167,0.6348939760070678,0.6296730070774225
MEGF8_e41,362,0.8550506932570892,0.69146286109745,0.6921112850382145,362,1.5839746739193663,0.6869998153322655,0.6922316133094009
MEIKIN_e11,329,0.37134910998070536,0.7766011498349787,0.74697050622247,329,0.5787089148888591,0.7588032155886493,0.7432635835941371
MELK_e3,246,0.1839256425262165,0.6491052516157994,0.605583781758846,246,0.2369432894133282,0.6416717891909481,0.6136723821165575
MEN1_e5,111,0.4441641800458316,0.6273401228812031,0.7381378074293985,111,0.8375299412240726,0.6411357366992392,0.7387871595032682
MET_e7,297,0.21686503977910943,0.6475842083435079,0.6856080559340282,297,0.3125897009651466,0.6405009903534118,0.685674781637805
MGAT4D_e10,312,0.20832640348386133,0.43670434847762984,0.649404020478752,312,0.4068184814064998,0.44319404382479655,0.6493380365025855
MGAT4D_e6,324,0.449883513209765,0.6995704738640469,0.6933190512694759,324,0.8175425229892016,0.7061554207243532,0.6935360342064141
MKS1_e10,116,0.5354106550200368,0.746194073036872,0.7391524974202058,116,0.9378942925811669,0.7439061627287062,0.7382145012721338
MLH1_e14,273,0.11365550770537346,0.29395479578272565,0.3562769823088074,273,0.14893435283545978,0.28938806558553,0.35968330259173414
MLH1_e17,267,0.15947027033967334,0.49820695507850415,0.4367179944468063,267,0.2337147053720925,0.4872398778132828,0.43600539800508553
MLH1_e18,327,0.06684675175734307,0.5075415206687455,0.503574824171418,327,0.08744005131883793,0.5042946098696797,0.5008830542203736
MLH1_e2,244,0.05213119872553126,0.31920150787338464,0.3028667017808508,244,0.05275614336415528,0.2554728682647393,0.24276282230467064
MLH1_e3,270,0.057178973574570115,0.43316164756290393,0.305126358916354,270,0.07076015004648928,0.417868348001563,0.2922985541823842
MLH1_e7,117,0.23030709263149995,0.7573375867550552,0.7722245534975776,117,0.3058317058379267,0.7544080423155403,0.7776968108194493
MLH1_e9,306,0.11522215554166067,0.5375589824219084,0.4011921256847665,306,0.16877085177465895,0.53102428867101,0.3983416453361645
MPDZ_e27,285,0.891524274228094,0.8695341624482207,0.8417125048405311,285,1.604892067164378,0.8702050736360549,0.8416944704538606
MPDZ_e33,266,0.11478472981593026,0.6141932780228209,0.46980097932916653,266,0.149365810346113,0.6075563089830651,0.4674683716674206
MRE11_e12,290,0.12357005139227323,0.4769704510102905,0.49054879329939555,290,0.15872235947971577,0.4868673845482514,0.5057626623523436
MS4A1_e2,253,0.3164974129558592,0.6941114799608847,0.7338095857488071,253,0.4426209391931304,0.6843335495437437,0.7338100548822503
MS4A3_e3,402,0.01688859713338808,0.2733047904852784,0.3671005443624341,402,0.023132501656811046,0.2822624599837756,0.38195103927719337
MSH2_e11,282,0.07734698122471906,0.588072803140795,0.5323040972237415,282,0.10161162189987248,0.6172617189134734,0.5649813245898997
MSH2_e6,390,0.08602648977102469,0.4159816808309389,0.42654429245600006,390,0.11917512900091523,0.42584158531354577,0.43739357211685764
MSH2_e8,303,0.11041574014161762,0.48440095644361464,0.48318618673384167,303,0.14207228813553138,0.47804500886815654,0.5039157171217558
MSH3_e11,243,0.172724624048174,0.7282229574331459,0.612878048391862,243,0.22542154903156295,0.7260399788516626,0.6102384035536205
MSH3_e13,387,0.055523003098391525,0.4264861810729932,0.40877235570999526,387,0.0887745387567745,0.4520169821105129,0.4466169882808225
MSH4_e19,255,0.4203274477818326,0.7608503345073635,0.7417738324801636,255,0.7156593865910926,0.7602871438863773,0.7425217001940672
MSH6_e6,320,0.08475386802969267,0.43891930409495783,0.3957548018630373,320,0.11207652346831579,0.442539129246962,0.40393548545471575
MSH6_e7,258,0.08721166753389172,0.4019405485736593,0.43442872820032574,258,0.11385753339702052,0.40515548725159933,0.4393697181000687
MUTYH_e4,108,0.8803511891922935,0.8419210224592741,0.8349977492896425,108,1.5826869622283433,0.8402502012930906,0.8347976859362467
MUTYH_e6,114,0.3842634165533882,0.5581513887128955,0.5888459123954558,114,0.7271354315007487,0.560849744021003,0.5891618233733624
MYBPC3_e7,135,0.5295579315981883,0.62191583141738,0.6519021994319767,135,1.0069718434861656,0.6251153547132858,0.6515558904878143
MYCBP2_e18,310,0.5557594601701615,0.7644459960179026,0.7726487749468693,310,0.8239507282942872,0.7439288405551393,0.7708739899648275
MYH11_e17,236,0.1364933625057498,0.3451297486938222,0.3611684442608978,236,0.16705935761239557,0.3472289238275719,0.35507072880425106
MYH7_e6,72,0.8100874626441668,0.766328143245181,0.7568714778644943,72,1.5341093751256323,0.7673945566771263,0.7570322612009145
MYO6_e29,78,0.7202917911220443,0.8355236965099045,0.7675236156248814,78,1.392721599245517,0.83605112688696,0.7674730332958181
MYOM1_e30,317,0.07639193676061264,0.4920941983855806,0.5365306000165639,317,0.10641251107720866,0.5147180591468365,0.5710352827057416
MYRFL_e16,246,0.7239214308339574,0.6476468529785213,0.6676625902720046,246,1.1647022795708402,0.6327339110292757,0.6677665758204316
N6AMT1_e4,240,0.18516378590536126,0.628971853080416,0.7664490987559143,240,0.21178085341760175,0.615177093387099,0.7698850527879665
NBN_e2,387,0.3773698774222593,0.683300488317461,0.7401416866185293,387,0.5038452394343473,0.6491628190023935,0.7383135257674674
NBN_e3,432,0.1906392471995908,0.5592397271315278,0.5907037697842665,432,0.26589634847878274,0.5440068903711159,0.5902584703455468
NBN_e5,299,0.06145852365830322,0.33744493332665265,0.4568417498178477,299,0.08210436890196367,0.3304197355948515,0.4906972076526216
NBN_e6,320,0.1575514541972762,0.3611270582121495,0.5429411653521006,320,0.21855530573532087,0.3355375433641266,0.5696678439732018
NCAM1_e9,78,0.5280195083741399,0.8216302025877611,0.8087735049760366,78,0.8775289309603609,0.8209139570316122,0.8089252519632265
NCF2_e4,389,0.1463526758206337,0.2861015446555599,0.3279246449154204,389,0.17634565817916656,0.2819191038177504,0.33134261145068145
NDRG2_e3,114,0.4959610609992475,0.7610871017901777,0.7176215905354634,114,0.9293389430478036,0.7625823888512168,0.7180590066214408
NDUFS7_e6,129,-0.015632274574413945,-0.11405240847866618,-0.11594952352163126,129,-0.01749224914857425,-0.09312672288917831,-0.12266666671458895
NEBL_e12,319,0.08119524890855523,0.3811945051206385,0.3533088696796411,319,0.11159065887477744,0.3653827292748746,0.3847512391999306
NEBL_e25,117,0.3443047458012913,0.803010952668878,0.8115362136402463,117,0.6332903402063912,0.8031389228635265,0.8119108633427744
NEBL_e3,303,0.2602364590563929,0.544025835488338,0.5430303036073861,303,0.3956347777802181,0.5144036287360053,0.5425646243718991
NEBL_e7,292,-0.019891509420444573,-0.14914144631852078,-0.24119206872041457,292,-0.010360959802213495,-0.05005857984787062,-0.18067503632260126
NEB_e116,299,0.6853212964770002,0.6861357076570579,0.6878564035756561,299,1.1280408344629724,0.677614945349983,0.6875583180345333
NEB_e13,296,0.08274494489929698,0.3154983200770253,0.32906380123184303,296,0.10330672149483944,0.32557988623460227,0.3323671408371248
NEB_e4,114,0.33187038378240186,0.7174490768111991,0.7549301137883645,114,0.4131437195799733,0.6936823033569611,0.7402602663577128
NEK10_e11,78,0.854959345937022,0.7619858389345335,0.7682317682317683,78,1.6036685018009669,0.7630677369267582,0.76856055337068
